reflective,transitive
99.9302,98
99.9286,98
99.9278,98
99.9272,98
99.9278,98
99.9288,98
99.9299,98
99.9307,98
99.931,98
99.9311,98
99.9311,98
99.9308,98
99.9306,98
99.9303,98
99.93,98
99.9298,98
99.9298,98
99.9297,98
99.9299,98
99.9301,98
99.9306,98
99.9311,98
99.9314,98
99.9313,98
99.9308,98
99.9296,98
99.9285,98
99.9285,98
99.9289,98
99.9302,98
99.931,98
99.9316,98
99.9315,98
99.9317,98
99.9317,98
99.9315,98
99.931,98
99.9306,98
99.9302,98
99.9301,98
99.93,98
99.93,98
99.9305,98
99.9307,98
99.9313,98
99.9317,98
99.9318,98
99.9318,98
99.9306,98
99.9291,98
99.9284,98
99.9283,98
99.9284,98
99.9294,98
99.9303,98
99.9307,98
99.931,98
99.9309,98
99.9306,98
99.9303,98
99.93,98
99.9294,98
99.9288,98
99.9285,98
99.9284,98
99.9285,98
99.9288,98
99.9291,98
99.9292,98
99.9275,98
99.9268,98
99.9265,98
99.9265,98
99.9263,98
99.9262,98
99.9262,98
99.9256,98
99.926,98
99.9272,98
99.9285,98
99.9289,98
99.9287,98
99.9284,98
99.9285,98
99.9279,98
99.9279,98
99.9279,98
99.9282,98
99.9283,98
99.9283,98
99.9285,98
99.9298,98
99.9297,98
99.9297,98
99.9293,98
99.9277,98
99.927,98
99.9264,98
99.9264,98
99.9266,98
99.9286,98
99.9295,98
99.9297,98
99.9297,98
99.9295,98
99.9294,98
99.9291,98
99.9291,98
99.9288,98
99.9286,98
99.9285,98
99.9289,98
99.9294,98
99.9296,98
99.9301,98
99.9309,98
99.9311,98
99.9308,98
99.929,98
99.9276,98
99.9263,98
99.9253,98
99.9254,98
99.926,98
99.9271,98
99.9283,98
99.929,98
99.9292,98
99.9292,98
99.929,98
99.9287,98
99.9284,98
99.9282,98
99.9283,98
99.9283,98
99.9283,98
99.9287,98
99.9292,98
99.9295,98
99.93,98
99.9301,98
99.9283,98
99.927,98
99.926,98
99.9251,98
99.9248,98
99.9251,98
99.9261,98
99.9276,98
99.9284,98
99.9285,98
99.9287,98
99.9287,98
99.9286,98
99.9283,98
99.9281,98
99.9278,98
99.9277,98
99.9279,98
99.928,98
99.9283,98
99.9287,98
99.9289,98
99.9293,98
99.9296,98
99.9295,98
99.9284,98
99.9279,98
99.9287,98
99.9301,98
99.9312,98
99.9318,98
99.9317,98
99.9319,98
99.9319,98
99.9319,98
99.9315,98
99.9313,98
99.931,98
99.9309,98
99.9308,98
99.9307,98
99.9307,98
99.9308,98
99.9312,98
99.9314,98
99.9316,98
99.9321,98
99.9322,98
99.9312,98
99.9297,98
99.9286,98
99.9291,98
99.9296,98
99.9309,98
99.9315,98
99.9316,98
99.9316,98
99.9315,98
99.9313,98
99.9308,98
99.9303,98
99.9299,98
99.9295,98
99.9295,98
99.9294,98
99.9296,98
99.9299,98
99.9302,98
99.9309,98
99.9311,98
99.9309,98
99.9293,98
99.9285,98
99.9277,98
99.9268,98
99.9269,98
99.9271,98
99.9285,98
99.9294,98
99.93,98
99.9302,98
99.93,98
99.9298,98
99.9294,98
99.9291,98
99.9288,98
99.9287,98
99.9287,98
99.9289,98
99.9293,98
99.9298,98
99.9303,98
99.9309,98
99.9313,98
99.9317,98
99.9315,98
99.9296,98
99.9287,98
99.9284,98
99.9289,98
99.9302,98
99.9315,98
99.9321,98
99.9326,98
99.9329,98
99.9331,98
99.9331,98
99.9328,98
99.9323,98
99.932,98
99.9318,98
99.9318,98
99.9318,98
99.9319,98
99.9321,98
99.9325,98
99.9328,98
99.933,98
99.9329,98
99.9322,98
99.931,98
99.9304,98
99.9298,98
99.9295,98
99.9298,98
99.9308,98
99.9318,98
99.9322,98
99.9322,98
99.932,98
99.9315,98
99.9312,98
99.9305,98
99.9294,98
99.9284,98
99.9273,98
99.9269,98
99.9262,98
99.9255,98
99.9245,98
99.9239,98
99.9243,98
99.9252,98
99.9253,98
99.9257,98
99.926,98
99.9259,98
99.926,98
99.9266,98
99.9272,98
99.9273,98
99.9266,98
99.9261,98
99.9259,98
99.9257,98
99.9254,98
99.9254,98
99.9257,98
99.926,98
99.9268,98
99.9275,98
99.9283,98
99.9292,98
99.9293,98
99.9286,98
99.9274,98
99.9267,98
99.9264,98
99.9259,98
99.926,98
99.926,98
99.9271,98
99.9278,98
99.9282,98
99.9283,98
99.9282,98
99.9283,98
99.9285,98
99.9285,98
99.9288,98
99.9295,98
99.9303,98
99.931,98
99.9311,98
99.9302,98
99.9289,98
99.9284,98
99.9284,98
99.9282,98
99.9279,98
99.9272,98
99.9264,98
99.925,98
99.9237,98
99.9225,98
99.9226,98
99.9249,98
99.9264,98
99.9274,98
99.9281,98
99.9288,98
99.9287,98
99.9286,98
99.927,98
99.9271,98
99.9269,98
99.9273,98
99.9277,98
99.9278,98
99.9277,98
99.9276,98
99.9273,98
99.9269,98
99.9264,98
99.9257,98
99.9246,98
99.9236,98
99.9223,98
99.9226,98
99.9238,98
99.9259,98
99.9259,98
99.9258,98
99.9263,98
99.9272,98
99.9276,98
99.9278,98
99.9279,98
99.928,98
99.9279,98
99.9279,98
99.9277,98
99.9276,98
99.9278,98
99.928,98
99.9283,98
99.9286,98
99.9292,98
99.9301,98
99.9295,98
99.9301,98
99.93,98
99.9295,98
99.9295,98
99.929,98
99.9284,98
99.928,98
99.9277,98
99.9274,98
99.927,98
99.9267,98
99.9268,98
99.9269,98
99.9272,98
99.9277,98
99.9281,98
99.9282,98
99.928,98
99.9261,98
99.9248,98
99.9241,98
99.9238,98
99.9232,98
99.9232,98
99.9239,98
99.9249,98
99.9254,98
99.9253,98
99.9248,98
99.9247,98
99.925,98
99.9253,98
99.9255,98
99.9257,98
99.9263,98
99.9267,98
99.9268,98
99.9267,98
99.9248,98
99.9235,98
99.9222,98
99.921,98
99.9198,98
99.9197,98
99.9204,98
99.9216,98
99.922,98
99.9218,98
99.9219,98
99.9219,98
99.9222,98
99.9227,98
99.9231,98
99.9235,98
99.9241,98
99.9244,98
99.9238,98
99.9216,98
99.9192,98
99.9171,98
99.9151,98
99.9148,98
99.915,98
99.9169,98
99.9171,98
99.9175,98
99.9173,98
99.9171,98
99.9172,98
99.9173,98
99.9176,98
99.918,98
99.9184,98
99.9187,98
99.9192,98
99.9189,98
99.9178,98
99.9145,98
99.911,98
99.9081,98
99.9079,98
99.9093,98
99.9108,98
99.9112,98
99.9109,98
99.911,98
99.911,98
99.9109,98
99.9109,98
99.9109,98
99.9109,98
99.911,98
99.9112,98
99.9112,98
99.9111,98
99.9105,98
99.9093,98
99.9067,98
99.9056,98
99.9073,98
99.9079,98
99.9083,98
99.9083,98
99.9081,98
99.9079,98
99.908,98
99.9079,98
99.9079,98
99.908,98
99.9082,98
99.9081,98
99.9081,98
99.9082,98
99.9077,98
99.9066,98
99.9055,98
99.9034,98
99.9025,98
99.9034,98
99.9043,98
99.9046,98
99.9041,98
99.904,98
99.9039,98
99.9039,98
99.9038,98
99.9036,98
99.9035,98
99.9036,98
99.9035,98
99.9031,98
99.9028,98
99.9024,98
99.902,98
99.9009,98
99.9004,98
99.8986,98
99.898,98
99.8992,98
99.8996,98
99.8994,98
99.8991,98
99.8989,98
99.8988,98
99.8989,98
99.8987,98
99.8983,98
99.898,98
99.8977,98
99.8978,98
99.8978,98
99.8976,98
99.8969,98
99.8959,98
99.8943,98
99.8943,98
99.8931,98
99.8925,98
99.8925,98
99.8925,98
99.8923,98
99.8917,98
99.8915,98
99.8915,98
99.8913,98
99.891,98
99.8908,98
99.891,98
99.8913,98
99.8918,98
99.8921,98
99.8924,98
99.8927,98
99.8921,98
99.8907,98
99.8895,98
99.8889,98
99.89,98
99.8913,98
99.892,98
99.8918,98
99.8915,98
99.8913,98
99.891,98
99.8905,98
99.8897,98
99.8886,98
99.888,98
99.8875,98
99.8873,98
99.8868,98
99.8868,98
99.8867,98
99.8865,98
99.8853,98
99.8852,98
99.8851,98
99.8863,98
99.8872,98
99.8869,98
99.8861,98
99.8856,98
99.8852,98
99.8849,98
99.8842,98
99.8831,98
99.8822,98
99.8814,98
99.8811,98
99.8811,98
99.8811,98
99.8816,98
99.8815,98
99.8807,98
99.8804,98
99.8795,98
99.8803,98
99.8805,98
99.8805,98
99.8795,98
99.8789,98
99.8786,98
99.8785,98
99.878,98
99.8773,98
99.877,98
99.877,98
99.8769,98
99.8778,98
99.8781,98
99.8787,98
99.8779,98
99.8778,98
99.8769,98
99.8762,98
99.8764,98
99.8771,98
99.8768,98
99.8762,98
99.8751,98
99.8749,98
99.8743,98
99.8739,98
99.8734,98
99.8727,98
99.8719,98
99.8723,98
99.8727,98
99.8735,98
99.8743,98
99.874,98
99.8736,98
99.8739,98
99.8754,98
99.8775,98
99.8783,98
99.8785,98
99.8787,98
99.8785,98
99.8784,98
99.8781,98
99.878,98
99.8779,98
99.8774,98
99.8771,98
99.8767,98
99.8766,98
99.8765,98
99.8761,98
99.8764,98
99.8757,98
99.8742,98
99.872,98
99.8721,98
99.8724,98
99.8745,98
99.8758,98
99.8764,98
99.8761,98
99.876,98
99.8762,98
99.8761,98
99.8757,98
99.8748,98
99.8742,98
99.8742,98
99.8744,98
99.8748,98
99.8754,98
99.876,98
99.8771,98
99.8762,98
99.8755,98
99.8744,98
99.875,98
99.8761,98
99.8765,98
99.8763,98
99.8754,98
99.8751,98
99.8752,98
99.875,98
99.8745,98
99.874,98
99.8738,98
99.874,98
99.8746,98
99.8749,98
99.8753,98
99.8761,98
99.8772,98
99.8765,98
99.8755,98
99.8746,98
99.875,98
99.8766,98
99.8774,98
99.8776,98
99.8776,98
99.8779,98
99.8781,98
99.8783,98
99.8782,98
99.8779,98
99.8777,98
99.8774,98
99.8774,98
99.8775,98
99.8766,98
99.8759,98
99.8752,98
99.8765,98
99.8774,98
99.8787,98
99.8792,98
99.879,98
99.8777,98
99.8775,98
99.878,98
99.8784,98
99.8787,98
99.8787,98
99.8789,98
99.8793,98
99.8797,98
99.8801,98
99.8799,98
99.8798,98
99.8794,98
99.8788,98
99.8803,98
99.8811,98
99.8823,98
99.8832,98
99.8835,98
99.8843,98
99.8859,98
99.8872,98
99.887,98
99.8848,98
99.8827,98
99.8818,98
99.8814,98
99.8815,98
99.8813,98
99.8815,98
99.8816,98
99.8818,98
99.8822,98
99.8813,98
99.8817,98
99.8825,98
99.8841,98
99.8845,98
99.8849,98
99.8849,98
99.8848,98
99.8847,98
99.8852,98
99.8851,98
99.8851,98
99.8839,98
99.8833,98
99.8838,98
99.8843,98
99.8844,98
99.8845,98
99.8846,98
99.8844,98
99.8841,98
99.8831,98
99.884,98
99.8841,98
99.8854,98
99.8859,98
99.8864,98
99.8864,98
99.8865,98
99.8867,98
99.8865,98
99.887,98
99.8866,98
99.8866,98
99.8869,98
99.8869,98
99.8878,98
99.8886,98
99.8897,98
99.8905,98
99.8901,98
99.8907,98
99.8907,98
99.8913,98
99.8937,98
99.8936,98
99.893,98
99.8925,98
99.8925,98
99.8917,98
99.8906,98
99.8899,98
99.8897,98
99.8903,98
99.892,98
99.892,98
99.8931,98
99.8924,98
99.8922,98
99.8929,98
99.8934,98
99.894,98
99.8946,98
99.8955,98
99.8964,98
99.897,98
99.8983,98
99.8988,98
99.8983,98
99.8978,98
99.8971,98
99.8966,98
99.8962,98
99.8959,98
99.8956,98
99.8955,98
99.8961,98
99.8964,98
99.8959,98
99.8945,98
99.8931,98
99.8927,98
99.8929,98
99.8932,98
99.8935,98
99.8936,98
99.8929,98
99.8921,98
99.8924,98
99.8939,98
99.8955,98
99.8965,98
99.897,98
99.8972,98
99.8972,98
99.8974,98
99.8982,98
99.8986,98
99.8984,98
99.8967,98
99.8945,98
99.8932,98
99.8926,98
99.8927,98
99.893,98
99.893,98
99.8928,98
99.8927,98
99.8918,98
99.8914,98
99.8915,98
99.8933,98
99.895,98
99.8954,98
99.8957,98
99.8959,98
99.8959,98
99.8958,98
99.8939,98
99.8919,98
99.8906,98
99.89,98
99.89,98
99.8899,98
99.89,98
99.8899,98
99.8897,98
99.8894,98
99.8889,98
99.8883,98
99.8867,98
99.8848,98
99.8848,98
99.886,98
99.8866,98
99.8861,98
99.8854,98
99.8843,98
99.8821,98
99.8811,98
99.8807,98
99.8795,98
99.8782,98
99.8772,98
99.8773,98
99.8772,98
99.8773,98
99.8774,98
99.8777,98
99.8779,98
99.8779,98
99.8782,98
99.8781,98
99.8769,98
99.874,98
99.8714,98
99.8734,98
99.8767,98
99.8779,98
99.8752,98
99.8728,98
99.8717,98
99.8712,98
99.8711,98
99.8709,98
99.8705,98
99.8705,98
99.8703,98
99.8705,98
99.8706,98
99.8709,98
99.8708,98
99.87,98
99.8685,98
99.8669,98
99.8649,98
99.8611,98
99.8592,98
99.8597,98
99.8587,98
99.8585,98
99.8589,98
99.8588,98
99.8584,98
99.8582,98
99.8582,98
99.8582,98
99.8583,98
99.8585,98
99.8586,98
99.8584,98
99.8581,98
99.8577,98
99.8568,98
99.8562,98
99.8542,98
99.8507,98
99.8469,98
99.8476,98
99.8499,98
99.8543,98
99.8584,98
99.8582,98
99.8568,98
99.8541,98
99.853,98
99.8534,98
99.8536,98
99.8541,98
99.8542,98
99.8545,98
99.8545,98
99.8543,98
99.8546,98
99.8535,98
99.8527,98
99.8519,98
99.8518,98
99.8528,98
99.8542,98
99.8562,98
99.8574,98
99.8586,98
99.8595,98
99.8613,98
99.8631,98
99.8663,98
99.8676,98
99.8674,98
99.8661,98
99.8642,98
99.8644,98
99.8651,98
99.8652,98
99.8657,98
99.8663,98
99.8676,98
99.8681,98
99.8693,98
99.8696,98
99.8692,98
99.8691,98
99.8686,98
99.8685,98
99.8685,98
99.8686,98
99.8682,98
99.8678,98
99.868,98
99.8696,98
99.8699,98
99.8703,98
99.868,98
99.8668,98
99.8663,98
99.8666,98
99.8657,98
99.8645,98
99.865,98
99.8668,98
99.8694,98
99.8702,98
99.8704,98
99.8706,98
99.8705,98
99.8705,98
99.8706,98
99.8705,98
99.8705,98
99.8709,98
99.8712,98
99.8721,98
99.873,98
99.8746,98
99.877,98
99.878,98
99.8791,98
99.8776,98
99.8769,98
99.8777,98
99.8791,98
99.8801,98
99.8804,98
99.8812,98
99.8817,98
99.8822,98
99.8822,98
99.882,98
99.882,98
99.8819,98
99.8816,98
99.8814,98
99.8813,98
99.8816,98
99.8821,98
99.8824,98
99.883,98
99.8843,98
99.8853,98
99.8864,98
99.8858,98
99.8838,98
99.8817,98
99.882,98
99.8837,98
99.8849,98
99.8853,98
99.8857,98
99.8857,98
99.8859,98
99.8861,98
99.886,98
99.886,98
99.8856,98
99.8856,98
99.8854,98
99.8854,98
99.8854,98
99.8856,98
99.8852,98
99.885,98
99.8855,98
99.8852,98
99.8847,98
99.8829,98
99.8823,98
99.881,98
99.8806,98
99.881,98
99.8824,98
99.8847,98
99.8856,98
99.886,98
99.8861,98
99.8861,98
99.886,98
99.8856,98
99.8856,98
99.8851,98
99.8853,98
99.8851,98
99.8851,98
99.8853,98
99.8857,98
99.886,98
99.8857,98
99.8858,98
99.8847,98
99.8841,98
99.8836,98
99.8843,98
99.8846,98
99.8866,98
99.8881,98
99.8892,98
99.8895,98
99.8894,98
99.8891,98
99.8886,98
99.8881,98
99.8873,98
99.8864,98
99.8858,98
99.8855,98
99.8854,98
99.8851,98
99.8853,98
99.8859,98
99.8875,98
99.8871,98
99.8866,98
99.8852,98
99.8847,98
99.8838,98
99.8823,98
99.8822,98
99.8824,98
99.8842,98
99.8855,98
99.8863,98
99.8864,98
99.8861,98
99.8859,98
99.8852,98
99.8843,98
99.8829,98
99.8814,98
99.8805,98
99.8804,98
99.8803,98
99.8794,98
99.8796,98
99.8792,98
99.8789,98
99.879,98
99.88,98
99.8808,98
99.8801,98
99.8797,98
99.8792,98
99.8805,98
99.8813,98
99.8836,98
99.8836,98
99.8832,98
99.8827,98
99.8824,98
99.8821,98
99.882,98
99.8817,98
99.8807,98
99.8805,98
99.8812,98
99.8823,98
99.8817,98
99.882,98
99.8804,98
99.88,98
99.8808,98
99.8824,98
99.8832,98
99.8829,98
99.8833,98
99.8839,98
99.8855,98
99.8855,98
99.8847,98
99.8841,98
99.884,98
99.8839,98
99.8834,98
99.8827,98
99.8823,98
99.882,98
99.8828,98
99.8837,98
99.8845,98
99.8858,98
99.8855,98
99.8851,98
99.884,98
99.8837,98
99.8841,98
99.8841,98
99.8838,98
99.8847,98
99.8851,98
99.8869,98
99.8882,98
99.8884,98
99.888,98
99.8877,98
99.8874,98
99.8872,98
99.8872,98
99.8866,98
99.886,98
99.8858,98
99.8857,98
99.8862,98
99.8872,98
99.8867,98
99.886,98
99.8851,98
99.8851,98
99.8861,98
99.8863,98
99.8865,98
99.8852,98
99.8865,98
99.8876,98
99.8896,98
99.8907,98
99.8911,98
99.8911,98
99.8911,98
99.8906,98
99.8901,98
99.8893,98
99.8895,98
99.8891,98
99.8894,98
99.8895,98
99.8903,98
99.8916,98
99.8929,98
99.8931,98
99.8929,98
99.8923,98
99.8924,98
99.894,98
99.8951,98
99.8967,98
99.8982,98
99.8988,98
99.8991,98
99.8994,98
99.8994,98
99.8992,98
99.8986,98
99.898,98
99.8975,98
99.8975,98
99.8977,98
99.8976,98
99.898,98
99.8985,98
99.8994,98
99.9004,98
99.901,98
99.9016,98
99.9015,98
99.9007,98
99.9003,98
99.9023,98
99.9026,98
99.9042,98
99.9051,98
99.9053,98
99.9052,98
99.9051,98
99.905,98
99.9047,98
99.9042,98
99.9033,98
99.9027,98
99.9028,98
99.9026,98
99.9027,98
99.9033,98
99.9039,98
99.9045,98
99.9047,98
99.9039,98
99.9026,98
99.9025,98
99.9031,98
99.903,98
99.9041,98
99.9045,98
99.9064,98
99.9076,98
99.9081,98
99.9082,98
99.9081,98
99.9079,98
99.9076,98
99.9071,98
99.9069,98
99.9069,98
99.9068,98
99.9066,98
99.907,98
99.9071,98
99.908,98
99.908,98
99.9084,98
99.9078,98
99.9082,98
99.9089,98
99.9091,98
99.9102,98
99.9111,98
99.9128,98
99.9137,98
99.9141,98
99.9145,98
99.9143,98
99.9139,98
99.9134,98
99.9131,98
99.9125,98
99.912,98
99.9121,98
99.9122,98
99.9125,98
99.9134,98
99.9141,98
99.9144,98
99.9132,98
99.9118,98
99.9111,98
99.9115,98
99.9117,98
99.9114,98
99.9109,98
99.9116,98
99.9126,98
99.9139,98
99.9146,98
99.9149,98
99.9146,98
99.9143,98
99.9139,98
99.9134,98
99.913,98
99.9124,98
99.9122,98
99.913,98
99.913,98
99.9125,98
99.9105,98
99.9098,98
99.9092,98
99.9094,98
99.9095,98
99.9094,98
99.9093,98
99.9089,98
99.9088,98
99.9092,98
99.9103,98
99.9116,98
99.9124,98
99.912,98
99.9119,98
99.9118,98
99.9118,98
99.9118,98
99.9117,98
99.9115,98
99.9123,98
99.9127,98
99.9129,98
99.9113,98
99.9102,98
99.9097,98
99.9097,98
99.9097,98
99.9093,98
99.9089,98
99.9085,98
99.9088,98
99.9099,98
99.9115,98
99.9121,98
99.9121,98
99.9121,98
99.9122,98
99.9121,98
99.9117,98
99.9116,98
99.9113,98
99.9114,98
99.912,98
99.912,98
99.9118,98
99.9097,98
99.9084,98
99.9077,98
99.9075,98
99.9077,98
99.9071,98
99.9071,98
99.9057,98
99.9058,98
99.906,98
99.907,98
99.9075,98
99.9069,98
99.9065,98
99.9064,98
99.9064,98
99.9062,98
99.9058,98
99.9059,98
99.9064,98
99.9064,98
99.9065,98
99.9047,98
99.9036,98
99.9035,98
99.9038,98
99.9037,98
99.9038,98
99.9035,98
99.9027,98
99.9018,98
99.9022,98
99.9032,98
99.9049,98
99.9057,98
99.9058,98
99.9052,98
99.905,98
99.9046,98
99.9043,98
99.9042,98
99.9048,98
99.9056,98
99.9064,98
99.9071,98
99.9071,98
99.9056,98
99.9043,98
99.9039,98
99.9042,98
99.9042,98
99.9033,98
99.9034,98
99.9041,98
99.9061,98
99.9069,98
99.9076,98
99.9076,98
99.9074,98
99.907,98
99.9066,98
99.9061,98
99.906,98
99.9062,98
99.9062,98
99.9069,98
99.9074,98
99.9085,98
99.9091,98
99.9093,98
